logIndex,logTime,¦¤logTime[ms],length,timeStamp[s],¦¤timeStamp[ms],seq,ID,msgcnt,¦¤msgcnt,Path Index,Offset,Offset(Adj),Cyclic Counter,Position Index,Position Probablility,Position Age,Position Confidence,Speed,Relative Heading
563313,1970-01-02 09:00:34.496437,550.079,8,34.496437,550.08,1,0xcaf0054c,0,0,2,8191,8191,3,0,0,9,1,64,72
563314,1970-01-02 09:00:34.496458,0.020999999999999998,8,34.496458,0.021,7,0xcaf0054c,0,0,2,8191,8191,3,0,0,9,1,64,72
572291,1970-01-02 09:00:35.046419,549.961,8,35.046419,549.961,1,0xcaf0054c,0,0,2,8191,8191,0,0,0,19,1,64,72
572292,1970-01-02 09:00:35.046437,0.018000000000000002,8,35.046436,0.017,7,0xcaf0054c,0,0,2,8191,8191,0,0,0,19,1,64,72
581552,1970-01-02 09:00:35.596460,550.023,8,35.596459,550.023,1,0xcaf0054c,0,0,2,8191,8191,1,0,0,9,1,64,72
581554,1970-01-02 09:00:35.596554,0.094,8,35.596553,0.094,7,0xcaf0054c,0,0,2,8191,8191,1,0,0,9,1,64,72
590441,1970-01-02 09:00:36.136458,539.904,8,36.136458,539.905,1,0xcaf0054c,0,0,2,8191,8191,2,0,0,18,1,64,72
590442,1970-01-02 09:00:36.136711,0.253,8,36.136711,0.253,7,0xcaf0054c,0,0,2,8191,8191,2,0,0,18,1,64,72
599624,1970-01-02 09:00:36.689575,552.864,8,36.689574,552.863,1,0xcaf0054c,0,0,2,8191,8191,3,0,0,7,1,64,72
599642,1970-01-02 09:00:36.690165,0.5900000000000001,8,36.690164,0.59,7,0xcaf0054c,0,0,2,8191,8191,3,0,0,7,1,64,72
608764,1970-01-02 09:00:37.246954,556.789,8,37.246953,556.789,1,0xcaf0054c,0,0,2,8191,8191,0,0,0,19,1,64,72
608767,1970-01-02 09:00:37.247168,0.214,8,37.247167,0.214,7,0xcaf0054c,0,0,2,8191,8191,0,0,0,19,1,64,72
617869,1970-01-02 09:00:37.789612,542.4440000000001,8,37.789611,542.444,1,0xcaf0054c,0,0,2,8191,8191,1,0,0,8,1,64,72
617875,1970-01-02 09:00:37.789756,0.14400000000000002,8,37.789755,0.144,7,0xcaf0054c,0,0,2,8191,8191,1,0,0,8,1,64,72
626883,1970-01-02 09:00:38.336573,546.817,8,38.336572,546.817,1,0xcaf0054c,0,0,2,8191,8191,2,0,0,18,1,64,72
626884,1970-01-02 09:00:38.336736,0.163,8,38.336736,0.164,7,0xcaf0054c,0,0,2,8191,8191,2,0,0,18,1,64,72
636334,1970-01-02 09:00:38.896398,559.662,8,38.896398,559.662,1,0xcaf0054c,0,0,2,8191,8191,3,0,0,9,1,64,72
636336,1970-01-02 09:00:38.896568,0.17,8,38.896567,0.169,7,0xcaf0054c,0,0,2,8191,8191,3,0,0,9,1,64,72
645370,1970-01-02 09:00:39.446248,549.68,8,39.446247,549.68,1,0xcaf0054c,0,0,2,8191,8191,0,0,0,19,1,64,72
645377,1970-01-02 09:00:39.446488,0.24000000000000002,8,39.446488,0.241,7,0xcaf0054c,0,0,2,8191,8191,0,0,0,19,1,64,72
654502,1970-01-02 09:00:39.993030,546.5419999999999,8,39.993029,546.541,1,0xcaf0054c,0,0,2,8191,8191,1,0,0,8,1,64,72
654505,1970-01-02 09:00:39.993168,0.13799999999999998,8,39.993167,0.138,7,0xcaf0054c,0,0,2,8191,8191,1,0,0,8,1,64,72
663665,1970-01-02 09:00:40.546234,553.0659999999999,8,40.546233,553.066,1,0xcaf0054c,0,0,2,8191,8191,2,0,0,20,1,64,72
663667,1970-01-02 09:00:40.546487,0.253,8,40.546487,0.254,7,0xcaf0054c,0,0,2,8191,8191,2,0,0,20,1,64,72
672800,1970-01-02 09:00:41.098448,551.961,8,41.098447,551.96,1,0xcaf0054c,0,0,2,8191,8191,3,0,0,9,1,64,72
672805,1970-01-02 09:00:41.098796,0.348,8,41.098795,0.348,7,0xcaf0054c,0,0,2,8191,8191,3,0,0,9,1,64,72
681930,1970-01-02 09:00:41.646273,547.477,8,41.646273,547.478,1,0xcaf0054c,0,0,2,8191,8191,0,0,0,21,1,64,72
681932,1970-01-02 09:00:41.646496,0.223,8,41.646496,0.223,7,0xcaf0054c,0,0,2,8191,8191,0,0,0,21,1,64,72
691096,1970-01-02 09:00:42.196162,549.6659999999999,8,42.196162,549.666,1,0xcaf0054c,0,0,2,8191,8191,1,0,0,9,1,64,72
691098,1970-01-02 09:00:42.196265,0.103,8,42.196264,0.102,7,0xcaf0054c,0,0,2,8191,8191,1,0,0,9,1,64,72
700281,1970-01-02 09:00:42.756173,559.908,8,42.756172,559.908,7,0xcaf0054c,0,0,2,8191,8191,2,0,0,21,1,64,72
700282,1970-01-02 09:00:42.756178,0.005,8,42.756178,0.006,1,0xcaf0054c,0,0,2,8191,8191,2,0,0,21,1,64,72
709259,1970-01-02 09:00:43.296541,540.363,8,43.296541,540.363,7,0xcaf0054c,0,0,2,8191,8191,3,0,0,10,1,64,72
709261,1970-01-02 09:00:43.296625,0.08399999999999999,8,43.296624,0.083,1,0xcaf0054c,0,0,2,8191,8191,3,0,0,10,1,64,72
718666,1970-01-02 09:00:43.868445,571.82,8,43.868445,571.821,7,0xcaf0054c,0,0,2,8191,8191,0,0,0,23,1,64,72
718667,1970-01-02 09:00:43.868555,0.11,8,43.868555,0.11,1,0xcaf0054c,0,0,2,8191,8191,0,0,0,23,1,64,72
727593,1970-01-02 09:00:44.406322,537.7669999999999,8,44.406322,537.767,7,0xcaf0054c,0,0,2,8191,8191,1,0,0,11,1,64,72
727594,1970-01-02 09:00:44.406445,0.12300000000000001,8,44.406444,0.122,1,0xcaf0054c,0,0,2,8191,8191,1,0,0,11,1,64,72
736794,1970-01-02 09:00:44.955970,549.5250000000001,8,44.955969,549.525,7,0xcaf0054c,0,0,2,8191,8191,2,0,0,22,1,64,72
736795,1970-01-02 09:00:44.956069,0.09899999999999999,8,44.956069,0.1,1,0xcaf0054c,0,0,2,8191,8191,2,0,0,22,1,64,72
745957,1970-01-02 09:00:45.506116,550.0469999999999,8,45.506115,550.046,7,0xcaf0054c,0,0,2,8191,8191,3,0,0,13,1,64,72
745958,1970-01-02 09:00:45.506165,0.049,8,45.506165,0.05,1,0xcaf0054c,0,0,2,8191,8191,3,0,0,13,1,64,72
754951,1970-01-02 09:00:46.056379,550.2139999999999,8,46.056379,550.214,7,0xcaf0054c,0,0,2,8191,8191,0,0,0,22,1,64,72
754952,1970-01-02 09:00:46.056418,0.039,8,46.056417,0.038,1,0xcaf0054c,0,0,2,8191,8191,0,0,0,22,1,64,72
763925,1970-01-02 09:00:46.596164,539.746,8,46.596164,539.747,7,0xcaf0054c,0,0,2,8191,8191,1,0,0,10,1,64,72
763928,1970-01-02 09:00:46.596226,0.062,8,46.596225,0.061,1,0xcaf0054c,0,0,2,8191,8191,1,0,0,10,1,64,72
773084,1970-01-02 09:00:47.158272,562.046,8,47.158272,562.047,7,0xcaf0054c,0,0,2,8191,8191,2,0,0,22,1,64,72
773085,1970-01-02 09:00:47.158367,0.095,8,47.158367,0.095,1,0xcaf0054c,0,0,2,8191,8191,2,0,0,22,1,64,72
782209,1970-01-02 09:00:47.696476,538.1089999999999,8,47.696476,538.109,7,0xcaf0054c,0,0,2,8191,8191,3,0,0,10,1,64,72
